Education,Marital_Status,Income,Dt_Customer,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Age,Total_Children,Total_Spending,Total_Purchases,Tenure_Days,TotalAcceptedCmp,WebPurchaseRatio,StorePurchaseRatio
2,4,22804.0,2013-07-31,75,1,2,0,2,9,54,1,26.0,4,4363,0,0.5,0.5
2,3,73687.0,2013-11-28,8,1,3,9,9,2,35,0,1403.0,21,4243,0,0.14285714285714285,0.42857142857142855
2,3,61074.0,2012-08-17,37,6,11,5,8,7,67,1,1076.5,24,4711,0,0.4583333333333333,0.3333333333333333
4,3,31686.0,2014-06-05,31,2,1,0,3,6,61,2,17.0,4,4054,0,0.25,0.75
2,3,80134.0,2013-05-20,40,2,5,3,6,6,53,1,1690.0,14,4435,0,0.35714285714285715,0.42857142857142855
2,3,75027.0,2013-01-09,74,2,9,4,6,5,72,1,1377.5,19,4566,0,0.47368421052631576,0.3157894736842105
4,3,67546.0,2012-08-31,90,1,4,10,5,3,37,0,1786.0,19,4697,0,0.21052631578947367,0.2631578947368421
3,5,65176.0,2012-10-29,57,4,9,6,6,6,56,1,1431.5,21,4638,0,0.42857142857142855,0.2857142857142857
3,4,31160.0,2013-09-16,59,2,2,0,3,8,50,1,64.0,5,4316,0,0.4,0.6
2,4,29938.0,2013-10-27,52,2,1,0,3,6,40,1,26.0,4,4275,0,0.25,0.75
2,2,102692.0,2013-04-05,5,1,6,9,13,2,51,0,932.5,28,4480,0,0.21428571428571427,0.4642857142857143
0,5,26490.0,2012-09-22,92,2,3,1,5,6,67,0,210.0,9,4675,0,0.3333333333333333,0.5555555555555556
2,5,75702.0,2012-08-29,77,5,4,6,11,8,58,2,1148.0,21,4699,0,0.19047619047619047,0.5238095238095238
4,4,30899.0,2012-10-13,35,2,1,0,3,6,51,1,33.0,4,4654,0,0.25,0.75
4,5,63342.0,2012-10-16,48,3,8,3,5,6,64,1,1101.0,16,4651,0,0.5,0.3125
2,4,45989.0,2012-10-22,97,4,3,2,7,3,61,1,322.0,12,4645,0,0.25,0.5833333333333334
2,4,18701.0,2013-06-04,95,4,2,0,4,5,61,2,44.0,6,4420,0,0.3333333333333333,0.6666666666666666
4,4,40737.0,2013-12-08,24,1,1,0,2,8,68,3,17.0,3,4233,0,0.3333333333333333,0.6666666666666666
2,2,15287.0,2012-10-10,60,2,1,1,2,7,46,1,31.0,4,4657,0,0.25,0.5
4,2,69674.0,2013-05-22,46,3,10,2,10,5,57,2,845.0,22,4433,0,0.45454545454545453,0.45454545454545453
3,3,44159.0,2014-06-17,85,4,4,1,6,5,55,1,275.0,11,4042,0,0.36363636363636365,0.5454545454545454
4,3,37717.0,2012-11-23,31,1,1,0,2,9,47,1,25.0,3,4613,0,0.3333333333333333,0.6666666666666666
3,5,43776.0,2013-02-03,9,6,5,2,4,8,73,2,275.0,11,4541,0,0.45454545454545453,0.36363636363636365
3,3,38179.0,2013-03-14,30,4,3,1,3,7,59,2,90.0,7,4502,0,0.42857142857142855,0.42857142857142855
2,3,80124.0,2014-06-26,47,1,3,7,8,1,62,0,1290.0,18,4033,0,0.16666666666666666,0.4444444444444444
4,3,38097.0,2012-10-15,70,4,3,2,2,7,55,2,184.0,7,4652,0,0.42857142857142855,0.2857142857142857
2,3,72940.0,2013-06-19,13,1,3,3,6,1,55,0,871.5,12,4405,0,0.25,0.5
2,5,22070.0,2013-10-04,11,2,2,2,2,6,55,1,67.0,6,4298,0,0.3333333333333333,0.3333333333333333
2,4,69267.0,2012-09-22,31,2,3,4,5,7,72,0,1615.5,12,4675,0,0.25,0.4166666666666667
3,4,31788.0,2014-03-20,15,3,3,0,4,5,42,1,60.0,7,4131,0,0.42857142857142855,0.5714285714285714
4,5,61905.0,2014-02-04,2,2,4,2,4,5,50,1,231.0,10,4175,0,0.4,0.4
2,3,29315.0,2014-04-06,55,4,2,0,4,6,65,2,48.0,6,4114,0,0.3333333333333333,0.6666666666666666
2,2,33378.0,2013-02-06,38,3,2,0,4,7,62,2,99.0,6,4538,0,0.3333333333333333,0.6666666666666666
4,5,66313.0,2013-09-16,86,2,6,3,12,4,62,1,770.0,21,4316,0,0.2857142857142857,0.5714285714285714
2,4,60714.0,2013-01-17,56,2,7,4,10,5,69,0,829.5,21,4558,0,0.3333333333333333,0.47619047619047616
3,5,77882.0,2014-04-30,29,1,3,3,5,1,44,0,702.5,11,4090,0,0.2727272727272727,0.45454545454545453
4,4,69867.0,2013-04-02,30,1,3,5,8,1,39,0,876.0,16,4483,0,0.1875,0.5
3,2,63841.0,2013-04-21,64,1,9,3,9,6,57,1,903.5,21,4464,0,0.42857142857142855,0.42857142857142855
1,3,24480.0,2013-02-11,46,3,3,0,4,7,44,1,102.0,7,4533,0,0.42857142857142855,0.5714285714285714
2,5,51369.0,2012-10-25,84,2,8,2,4,8,49,1,520.5,14,4642,0,0.5714285714285714,0.2857142857142857
2,5,37760.0,2012-08-31,20,2,4,1,6,7,79,0,287.5,11,4697,0,0.36363636363636365,0.5454545454545454
4,5,65640.0,2014-03-01,74,1,5,1,8,2,51,1,461.0,14,4150,0,0.35714285714285715,0.5714285714285714
3,3,44319.0,2014-04-17,18,2,2,0,3,5,50,2,37.0,5,4103,0,0.4,0.6
2,3,30631.0,2013-07-12,75,1,3,1,2,7,51,1,70.0,6,4382,0,0.5,0.3333333333333333
2,5,75278.0,2013-01-29,17,1,6,3,13,3,73,0,883.5,22,4546,0,0.2727272727272727,0.5909090909090909
3,5,50898.0,2013-01-08,88,6,6,2,12,5,69,2,817.5,20,4567,0,0.3,0.6
2,6,79946.0,2014-05-12,19,1,5,10,5,3,59,0,1261.5,20,4078,0,0.25,0.25
3,2,35416.0,2013-06-13,62,3,7,1,5,8,76,0,390.0,13,4411,0,0.5384615384615384,0.38461538461538464
0,5,32414.0,2013-07-04,11,1,1,0,3,7,41,0,52.0,4,4390,0,0.25,0.75
2,5,38361.0,2013-12-27,74,3,3,1,3,7,56,1,137.0,7,4214,0,0.42857142857142855,0.42857142857142855
2,3,82497.0,2012-10-31,32,1,2,7,9,4,45,0,1682.0,18,4636,0,0.1111111111111111,0.5
2,5,16626.0,2014-01-15,76,3,3,0,3,9,54,2,68.0,6,4195,0,0.5,0.5
2,5,29672.0,2013-03-12,6,1,0,0,3,6,60,2,25.0,3,4504,0,0.0,1.0
3,5,55951.0,2012-08-23,62,3,3,6,11,8,73,1,1358.0,20,4705,0,0.15,0.55
0,2,35388.0,2013-03-07,20,1,1,0,3,7,37,1,32.0,4,4509,0,0.25,0.75
3,5,42386.0,2013-01-13,43,1,3,0,3,8,39,1,100.0,6,4562,0,0.5,0.5
2,4,68627.0,2013-01-12,45,1,2,3,6,1,43,0,825.0,11,4563,0,0.18181818181818182,0.5454545454545454
4,2,57912.0,2014-03-17,34,5,8,3,12,5,60,1,916.0,23,4134,0,0.34782608695652173,0.5217391304347826
2,2,35246.0,2014-04-16,53,4,3,1,3,5,67,2,62.0,7,4104,0,0.42857142857142855,0.42857142857142855
0,5,58821.0,2013-10-12,44,1,9,2,9,6,69,1,728.0,20,4290,0,0.45,0.45
4,3,46377.0,2014-03-01,89,1,2,1,3,4,47,1,90.0,6,4150,0,0.3333333333333333,0.5
2,4,39747.0,2014-04-13,43,3,5,1,4,8,37,1,273.0,10,4107,0,0.5,0.4
2,5,23976.0,2013-12-27,68,3,3,1,3,7,41,1,66.0,7,4214,0,0.42857142857142855,0.42857142857142855
3,3,80950.0,2013-03-28,44,1,6,7,9,2,64,0,982.5,22,4488,0,0.2727272727272727,0.4090909090909091
2,6,27038.0,2012-09-18,64,1,3,0,3,9,59,0,107.0,6,4679,0,0.5,0.5
2,4,77457.0,2014-03-05,85,1,2,5,10,1,78,0,1157.0,17,4146,0,0.11764705882352941,0.5882352941176471
3,3,64100.0,2013-09-10,93,1,8,3,6,7,61,1,546.0,17,4322,0,0.47058823529411764,0.35294117647058826
3,5,42670.0,2013-04-27,12,1,4,2,4,4,33,0,241.0,10,4458,0,0.4,0.4
2,2,12571.0,2014-01-18,86,4,3,1,3,6,49,1,53.0,7,4192,0,0.42857142857142855,0.42857142857142855
2,3,22574.0,2013-10-28,28,2,2,0,3,7,58,3,37.0,5,4274,0,0.4,0.6
2,3,51381.5,2013-06-03,69,1,6,5,12,3,36,0,1554.0,23,4421,0,0.2608695652173913,0.5217391304347826
3,4,70893.0,2013-02-06,42,1,6,6,10,3,49,0,1503.0,22,4538,0,0.2727272727272727,0.45454545454545453
2,3,54198.0,2013-12-17,13,6,3,1,6,4,59,2,235.0,10,4224,0,0.3,0.6
3,5,28839.0,2014-03-11,86,2,2,0,3,5,69,2,32.0,5,4140,0,0.4,0.6
2,3,40321.0,2013-07-29,59,2,3,0,3,7,53,2,102.0,6,4365,0,0.5,0.5
2,4,66503.0,2012-08-14,30,2,4,3,6,3,40,1,401.0,13,4714,0,0.3076923076923077,0.46153846153846156
2,3,30833.0,2013-07-16,33,2,1,0,3,5,74,2,28.0,4,4378,0,0.25,0.75
2,4,51381.5,2013-08-23,67,6,2,3,10,7,55,3,1052.0,15,4340,0,0.13333333333333333,0.6666666666666666
2,3,64795.0,2013-01-17,23,3,3,3,12,2,54,1,680.0,18,4558,0,0.16666666666666666,0.6666666666666666
2,3,34421.0,2013-07-01,81,1,1,0,2,7,51,1,30.0,3,4393,0,0.3333333333333333,0.6666666666666666
4,2,47025.0,2014-02-09,6,1,1,0,2,7,60,2,20.0,3,4170,0,0.3333333333333333,0.6666666666666666
4,2,64325.0,2013-02-07,41,5,10,3,5,7,64,1,1307.0,18,4537,0,0.5555555555555556,0.2777777777777778
2,4,40464.0,2013-01-11,78,6,8,2,8,8,72,1,630.0,18,4564,0,0.4444444444444444,0.4444444444444444
2,3,62187.0,2013-07-05,49,1,4,8,5,3,68,0,1283.0,17,4389,0,0.23529411764705882,0.29411764705882354
4,2,14849.0,2013-07-02,39,3,2,0,4,8,49,1,65.0,6,4392,0,0.3333333333333333,0.6666666666666666
2,3,27255.0,2013-11-07,3,1,1,0,3,7,41,1,37.0,4,4264,0,0.25,0.75
4,3,54432.0,2013-05-09,37,1,1,0,3,4,75,3,38.0,4,4446,0,0.25,0.75
4,4,29999.0,2013-02-13,22,4,3,1,4,8,39,1,160.0,8,4531,0,0.375,0.5
2,4,24072.0,2013-04-16,79,1,1,0,2,8,42,1,23.0,3,4469,0,0.3333333333333333,0.6666666666666666
4,4,33996.0,2013-09-11,46,1,1,1,3,4,36,0,71.0,5,4321,0,0.2,0.6
4,3,66334.0,2013-04-03,82,2,9,3,5,5,69,1,1161.0,17,4482,0,0.5294117647058824,0.29411764705882354
3,3,35178.0,2013-01-10,10,1,1,1,2,7,54,1,59.0,4,4565,0,0.25,0.5
2,5,22010.0,2013-06-30,51,2,2,0,3,8,42,1,33.0,5,4394,0,0.4,0.6
2,2,62204.0,2012-09-12,38,1,4,5,12,3,65,2,903.0,21,4685,0,0.19047619047619047,0.5714285714285714
2,2,75693.0,2012-12-06,10,1,11,4,6,4,57,0,1354.0,21,4600,0,0.5238095238095238,0.2857142857142857
2,3,30675.0,2012-11-12,14,1,1,0,3,8,53,1,62.0,4,4624,0,0.25,0.75
2,5,83003.0,2013-03-03,18,1,7,6,8,3,60,0,1660.0,21,4513,0,0.3333333333333333,0.38095238095238093
4,5,83532.0,2013-09-26,36,1,4,6,4,1,93,0,1686.5,14,4306,0,0.2857142857142857,0.2857142857142857
2,4,68655.0,2012-08-10,95,1,4,5,11,3,37,0,1225.0,20,4718,0,0.2,0.55
2,2,41411.0,2013-12-07,11,1,2,1,4,6,39,0,139.0,7,4234,0,0.2857142857142857,0.5714285714285714
4,3,55212.0,2012-11-23,65,3,4,2,11,8,56,1,1182.0,17,4613,0,0.23529411764705882,0.6470588235294118
4,5,59292.0,2013-06-13,71,2,3,5,8,3,75,1,507.0,16,4411,0,0.1875,0.5
1,5,27190.0,2013-08-15,13,1,1,0,2,8,52,1,18.0,3,4348,0,0.3333333333333333,0.6666666666666666
2,2,82623.0,2013-11-10,58,1,2,9,4,1,73,0,770.0,15,4261,0,0.13333333333333333,0.26666666666666666
2,3,44300.0,2013-06-23,65,2,1,0,3,6,60,2,42.0,4,4401,0,0.25,0.75
2,2,84835.0,2014-06-16,0,1,4,4,6,1,55,0,967.5,14,4043,0,0.2857142857142857,0.42857142857142855
2,6,30372.0,2012-12-25,33,3,2,0,3,7,54,2,44.0,5,4581,0,0.4,0.6
3,3,33181.0,2014-01-03,90,1,1,0,2,6,49,1,16.0,3,4207,0,0.3333333333333333,0.6666666666666666
2,3,71113.0,2013-12-17,95,4,6,7,9,4,68,1,835.0,22,4224,0,0.2727272727272727,0.4090909090909091
2,3,71952.0,2013-01-10,93,2,8,4,8,4,39,1,1417.0,20,4565,0,0.4,0.4
4,4,69759.0,2013-10-28,38,3,4,6,5,3,59,0,1029.0,15,4274,0,0.26666666666666666,0.3333333333333333
2,3,72099.0,2012-10-27,18,1,3,4,10,1,51,0,1178.0,17,4640,0,0.17647058823529413,0.5882352941176471
4,4,60000.0,2012-12-22,57,5,11,3,5,6,49,1,1277.0,19,4584,0,0.5789473684210527,0.2631578947368421
2,4,38643.0,2013-11-29,45,2,2,0,3,7,47,2,49.0,5,4242,0,0.4,0.6
2,3,50737.0,2013-05-11,61,1,2,0,4,6,70,1,99.0,6,4444,0,0.3333333333333333,0.6666666666666666
4,3,68462.0,2012-12-12,6,1,3,3,8,1,56,0,1394.0,14,4594,0,0.21428571428571427,0.5714285714285714
3,3,65073.0,2013-08-20,65,1,5,3,5,2,82,0,900.0,13,4343,0,0.38461538461538464,0.38461538461538464
4,5,46681.0,2013-10-08,52,2,4,6,4,5,77,2,425.0,14,4294,0,0.2857142857142857,0.2857142857142857
2,3,78618.0,2012-09-28,87,1,4,7,10,2,68,0,1635.5,21,4669,0,0.19047619047619047,0.47619047619047616
4,6,62187.0,2014-03-22,38,3,6,2,10,4,56,1,636.0,18,4129,0,0.3333333333333333,0.5555555555555556
2,3,28442.0,2014-02-24,53,3,2,1,4,4,47,2,57.0,7,4155,0,0.2857142857142857,0.5714285714285714
4,3,37717.0,2012-11-23,31,1,1,0,2,9,47,1,25.0,3,4613,0,0.3333333333333333,0.6666666666666666
2,3,51479.0,2012-12-28,67,6,6,3,6,7,58,2,494.0,15,4578,0,0.4,0.4
2,4,54803.0,2012-08-21,65,2,6,2,9,4,56,1,677.5,17,4707,0,0.35294117647058826,0.5294117647058824
2,3,79530.0,2013-05-17,64,1,4,10,11,2,65,0,1080.5,25,4438,0,0.16,0.44
2,2,31615.0,2013-03-16,82,2,2,0,3,7,49,1,51.0,5,4500,0,0.4,0.6
2,5,72025.0,2012-11-17,27,1,4,3,8,3,63,0,1743.0,15,4619,0,0.26666666666666666,0.5333333333333333
4,4,52614.0,2012-12-01,63,2,2,4,8,8,50,1,990.0,14,4605,0,0.14285714285714285,0.5714285714285714
0,3,35684.0,2014-04-22,66,1,1,0,3,6,41,1,30.0,4,4098,0,0.25,0.75
2,3,48178.0,2012-10-28,69,6,5,1,4,8,50,2,254.0,10,4639,0,0.5,0.4
3,4,29548.0,2013-08-29,52,1,1,1,2,4,55,1,29.0,4,4334,0,0.25,0.5
2,4,63810.0,2012-11-11,45,4,4,3,12,8,59,1,1371.0,19,4625,0,0.21052631578947367,0.631578947368421
4,4,38578.0,2013-06-22,2,3,3,0,3,8,53,2,73.0,6,4402,0,0.5,0.5
3,4,46098.0,2012-08-18,86,4,3,2,2,8,50,2,120.0,7,4710,0,0.42857142857142855,0.2857142857142857
2,4,22585.0,2013-03-18,23,1,1,1,2,9,55,0,81.0,4,4498,0,0.25,0.5
2,4,30279.0,2012-12-30,13,1,1,0,3,8,36,1,37.0,4,4576,0,0.25,0.75
4,5,66426.0,2013-10-02,14,2,3,5,10,6,64,1,1346.5,18,4300,0,0.16666666666666666,0.5555555555555556
2,4,30822.0,2013-06-14,92,1,1,0,3,7,56,1,51.0,4,4410,0,0.25,0.75
4,3,33581.0,2013-01-08,38,1,1,0,2,8,56,2,17.0,3,4567,0,0.3333333333333333,0.6666666666666666
2,3,19986.0,2013-11-14,74,1,0,0,3,7,40,1,22.0,3,4257,0,0.0,1.0
2,6,27421.0,2012-12-12,14,3,4,1,6,7,71,0,324.0,11,4594,0,0.36363636363636365,0.5454545454545454
0,3,35688.0,2012-08-22,94,6,4,1,4,8,52,3,211.0,9,4706,0,0.4444444444444444,0.4444444444444444
3,4,36143.0,2014-03-30,33,1,0,1,2,3,44,1,19.0,3,4121,0,0.0,0.6666666666666666
2,4,10245.0,2013-05-15,32,3,1,2,2,5,54,1,41.0,5,4440,0,0.2,0.4
3,5,43795.0,2013-10-16,11,3,7,3,4,7,57,1,492.0,14,4286,0,0.5,0.2857142857142857
2,5,63381.0,2012-10-05,78,4,4,5,13,2,65,1,972.5,22,4662,0,0.18181818181818182,0.5909090909090909
2,5,38823.0,2012-08-30,56,1,2,1,3,6,76,1,114.0,6,4698,0,0.3333333333333333,0.5
4,2,83664.0,2013-05-08,57,3,2,2,12,5,57,2,1173.0,16,4447,0,0.125,0.75
2,5,90300.0,2014-01-03,7,0,5,6,8,1,46,0,1402.0,19,4207,0,0.2631578947368421,0.42105263157894735
3,5,62499.0,2013-12-09,0,2,3,1,6,4,46,1,222.0,10,4232,0,0.3,0.6
2,4,74293.0,2014-05-04,66,1,5,4,6,2,32,0,1046.0,15,4086,0,0.3333333333333333,0.4
4,3,51012.0,2013-04-18,86,1,4,1,4,6,79,0,209.0,9,4467,0,0.4444444444444444,0.4444444444444444
3,3,70777.0,2014-02-25,80,3,5,3,12,3,57,1,787.0,20,4154,0,0.25,0.6
4,5,68682.0,2013-10-06,56,1,4,9,10,2,34,0,1598.0,23,4296,0,0.17391304347826086,0.43478260869565216
2,3,43824.0,2012-09-15,18,4,3,1,4,8,54,2,186.0,8,4682,0,0.375,0.5
2,5,15345.0,2012-08-31,51,2,1,1,2,8,41,1,47.0,4,4697,0,0.25,0.5
2,4,23442.0,2012-12-24,71,1,1,0,3,7,38,1,27.0,4,4582,0,0.25,0.75
0,5,14515.0,2012-11-09,71,4,2,2,3,7,45,1,96.0,7,4627,0,0.2857142857142857,0.42857142857142855
0,2,31395.0,2013-03-23,80,4,2,1,3,6,69,2,64.0,6,4493,0,0.3333333333333333,0.5
2,5,75276.0,2012-09-27,2,1,9,4,9,5,60,0,999.5,22,4670,0,0.4090909090909091,0.4090909090909091
2,4,42373.0,2013-08-15,83,5,2,1,5,5,51,2,163.0,8,4348,0,0.25,0.625
2,5,30507.0,2013-03-11,29,1,5,1,4,7,65,0,343.0,10,4505,0,0.5,0.4
4,4,55521.0,2013-10-22,11,6,6,3,6,7,70,3,446.0,15,4280,0,0.4,0.4
2,3,48006.0,2014-06-09,55,1,1,0,3,6,60,2,41.0,4,4050,0,0.25,0.75
4,4,27213.0,2012-08-30,19,3,2,0,4,8,53,1,70.0,6,4698,0,0.3333333333333333,0.6666666666666666
4,2,65808.0,2014-05-30,1,3,5,1,5,6,54,2,272.0,11,4060,0,0.45454545454545453,0.45454545454545453
4,5,30351.0,2013-06-06,19,1,3,0,2,9,51,1,46.0,5,4418,0,0.6,0.4
2,3,50437.0,2012-10-17,28,3,7,1,8,7,62,2,490.0,16,4650,0,0.4375,0.5
0,4,23616.0,2012-11-17,76,2,3,0,3,8,43,1,79.0,6,4619,0,0.5,0.5
2,3,53858.0,2012-11-09,50,4,4,3,6,4,49,1,846.0,13,4627,0,0.3076923076923077,0.46153846153846156
4,3,66465.0,2013-03-30,1,3,11,9,12,6,70,1,1485.0,32,4486,0,0.34375,0.375
2,4,46923.0,2012-08-22,90,3,5,1,7,7,38,1,369.0,13,4706,0,0.38461538461538464,0.5384615384615384
2,5,75072.0,2013-01-23,83,2,5,4,8,3,63,1,1073.0,17,4552,0,0.29411764705882354,0.47058823529411764
4,3,75865.0,2014-03-31,73,1,3,5,10,1,82,0,1171.5,18,4120,0,0.16666666666666666,0.5555555555555556
0,5,19789.0,2013-11-20,24,3,2,1,3,5,50,1,78.0,6,4251,0,0.3333333333333333,0.5
2,5,80134.0,2014-02-14,11,1,2,7,11,5,31,0,1378.0,20,4165,0,0.1,0.55
2,4,91065.0,2013-02-22,33,1,7,9,9,3,44,0,1326.5,25,4522,0,0.28,0.36
3,3,49505.0,2013-03-05,4,6,10,2,8,8,54,2,751.0,20,4511,0,0.5,0.4
4,3,37401.0,2014-05-06,14,2,2,0,3,7,52,1,48.0,5,4084,0,0.4,0.6
2,3,30096.0,2014-05-22,30,1,2,0,3,6,42,1,45.0,5,4068,0,0.4,0.6
3,5,18492.0,2014-06-05,75,1,1,0,2,8,43,1,10.0,3,4054,0,0.3333333333333333,0.6666666666666666
3,3,82584.0,2013-06-04,26,1,3,4,8,1,51,0,1425.0,15,4420,0,0.2,0.5333333333333333
4,3,93027.0,2013-04-13,77,0,7,10,5,2,84,0,1899.0,22,4472,0,0.3181818181818182,0.22727272727272727
2,3,48686.0,2013-12-04,8,1,1,0,2,8,72,3,20.0,3,4237,0,0.3333333333333333,0.6666666666666666
2,3,92910.0,2014-04-24,42,1,6,7,13,1,39,0,1422.5,26,4096,0,0.23076923076923078,0.5
2,3,75433.0,2014-04-05,28,2,2,5,10,6,36,1,1188.0,17,4115,0,0.11764705882352941,0.5882352941176471
0,5,10404.0,2014-05-04,52,2,1,0,4,5,36,1,43.0,5,4086,0,0.2,0.8
2,3,61314.0,2013-04-25,1,2,5,5,12,3,57,1,871.5,22,4460,0,0.22727272727272727,0.5454545454545454
4,4,84865.0,2013-05-09,1,1,2,4,9,4,64,0,1665.0,15,4446,0,0.13333333333333333,0.6
2,3,42387.0,2012-10-29,42,5,8,1,7,8,36,1,619.5,16,4638,0,0.5,0.4375
0,5,67309.0,2013-01-23,76,6,9,6,9,7,58,2,1039.5,24,4552,0,0.375,0.375
2,3,75236.0,2013-11-25,27,1,8,3,13,4,61,1,1068.0,24,4246,0,0.3333333333333333,0.5416666666666666
2,4,30015.0,2014-02-02,28,2,1,0,4,5,55,1,57.0,5,4177,0,0.2,0.8
3,5,50943.0,2013-06-21,49,1,1,0,3,5,69,1,46.0,4,4403,0,0.25,0.75
2,2,67272.0,2013-12-21,12,3,6,2,12,5,59,1,733.0,20,4220,0,0.3,0.6
3,6,51529.0,2013-09-07,14,2,9,1,5,8,76,1,467.0,15,4325,0,0.6,0.3333333333333333
4,3,32011.0,2013-08-22,89,3,2,1,4,7,54,1,122.0,7,4341,0,0.2857142857142857,0.5714285714285714
0,3,7500.0,2013-02-07,96,2,2,0,3,8,39,1,36.0,5,4537,0,0.4,0.6
2,3,28691.0,2013-07-04,56,1,1,0,3,8,36,1,34.0,4,4390,0,0.25,0.75
4,3,56223.0,2013-12-20,72,2,2,1,5,4,77,1,156.0,8,4221,0,0.25,0.625
2,3,18100.0,2013-08-06,14,1,0,0,3,5,79,0,14.0,3,4357,0,0.0,1.0
2,4,30279.0,2012-12-30,13,1,1,0,3,8,36,1,37.0,4,4576,0,0.25,0.75
0,3,20130.0,2014-03-17,99,1,1,0,3,8,51,0,34.0,4,4134,0,0.25,0.75
2,2,23295.0,2013-07-13,72,1,1,0,2,8,66,0,20.0,3,4381,0,0.3333333333333333,0.6666666666666666
3,2,42618.0,2013-10-09,92,2,5,0,4,8,53,1,192.0,9,4293,0,0.5555555555555556,0.4444444444444444
2,4,81246.0,2013-12-29,87,1,4,5,7,1,61,0,1195.0,16,4212,0,0.25,0.4375
2,3,24027.0,2013-06-09,7,2,2,0,3,8,49,1,48.0,5,4415,0,0.4,0.6
4,3,55707.0,2013-12-22,91,2,3,2,9,3,72,1,428.0,14,4219,0,0.21428571428571427,0.6428571428571429
2,4,57959.0,2013-05-02,71,5,4,7,11,3,70,1,868.0,22,4453,0,0.18181818181818182,0.5
2,3,56796.0,2013-02-16,24,3,8,9,7,7,56,1,1001.0,24,4528,0,0.3333333333333333,0.2916666666666667
3,4,36230.0,2013-10-17,17,1,2,0,4,5,54,1,59.0,6,4285,0,0.3333333333333333,0.6666666666666666
0,3,70829.0,2013-12-01,87,2,4,2,8,3,45,2,431.0,14,4240,0,0.2857142857142857,0.5714285714285714
2,3,65991.0,2012-09-07,21,3,9,5,10,7,49,1,971.0,24,4690,0,0.375,0.4166666666666667
2,3,38988.0,2012-08-20,90,6,5,1,6,8,53,3,348.0,12,4708,0,0.4166666666666667,0.5
0,4,89572.0,2012-09-15,44,1,7,7,9,4,59,0,1451.5,23,4682,0,0.30434782608695654,0.391304347826087
3,3,42207.0,2013-04-01,71,4,4,1,5,6,41,1,265.0,10,4484,0,0.4,0.5
2,3,50300.0,2014-05-25,52,2,2,1,8,2,73,1,270.0,11,4065,0,0.18181818181818182,0.7272727272727273
0,5,66664.0,2012-09-25,78,1,5,7,6,3,43,0,1159.5,18,4672,0,0.2777777777777778,0.3333333333333333
2,3,60597.0,2014-01-01,2,4,2,2,8,7,61,1,893.0,12,4209,0,0.16666666666666666,0.6666666666666666
2,6,70165.0,2013-09-22,60,1,3,7,11,1,76,0,737.5,21,4310,0,0.14285714285714285,0.5238095238095238
4,6,50520.0,2014-01-28,25,2,3,1,3,6,67,1,135.0,7,4182,0,0.42857142857142855,0.42857142857142855
2,3,80124.0,2014-06-26,47,1,3,7,8,1,62,0,1290.0,18,4033,0,0.16666666666666666,0.4444444444444444
2,3,33183.0,2014-02-24,46,2,4,0,3,7,50,1,120.0,7,4155,0,0.5714285714285714,0.42857142857142855
4,4,66582.0,2014-03-03,83,1,2,8,9,1,56,0,1288.0,19,4148,0,0.10526315789473684,0.47368421052631576
4,5,75261.0,2013-04-23,17,1,5,6,5,2,70,0,1729.0,16,4462,0,0.3125,0.3125
2,6,31880.0,2012-10-31,13,1,1,0,2,8,55,1,15.0,3,4636,0,0.3333333333333333,0.6666666666666666
2,3,53790.0,2014-03-06,86,3,7,2,8,6,74,2,542.0,17,4145,0,0.4117647058823529,0.47058823529411764
4,5,49269.0,2012-08-15,92,3,7,3,12,7,54,1,890.0,22,4713,0,0.3181818181818182,0.5454545454545454
2,3,61456.0,2013-03-27,47,4,6,10,13,4,50,1,1277.0,29,4489,0,0.20689655172413793,0.4482758620689655
2,3,37406.0,2013-10-10,18,1,1,0,2,8,45,1,17.0,3,4292,0,0.3333333333333333,0.6666666666666666
4,5,56937.0,2012-08-04,81,6,8,6,9,6,44,1,906.0,23,4724,0,0.34782608695652173,0.391304347826087
2,3,38415.0,2013-01-02,91,2,1,0,3,7,47,2,44.0,4,4573,0,0.25,0.75
2,4,20518.0,2014-05-18,58,1,1,1,2,5,37,1,25.0,4,4072,0,0.25,0.5
2,3,62503.0,2013-02-18,40,4,8,3,11,5,69,1,973.0,22,4526,0,0.36363636363636365,0.5
4,4,41644.0,2014-05-09,67,2,1,0,3,3,53,2,31.0,4,4081,0,0.25,0.75
3,3,55842.0,2014-05-23,19,1,7,1,8,5,48,1,518.0,16,4067,0,0.4375,0.5
4,3,62010.0,2012-10-23,93,4,6,2,7,5,53,1,530.0,15,4644,0,0.4,0.4666666666666667
2,3,41124.0,2012-10-31,41,6,7,3,4,8,48,1,506.0,14,4636,0,0.5,0.2857142857142857
3,3,38961.0,2013-12-30,60,1,2,1,2,7,52,1,70.0,5,4211,0,0.4,0.4
3,2,37760.0,2013-08-11,54,1,2,0,3,6,53,1,54.0,5,4352,0,0.4,0.6
2,4,32233.0,2012-08-19,26,2,6,2,2,9,51,1,296.0,10,4709,0,0.6,0.2
2,3,43057.0,2013-10-30,30,4,4,2,5,5,50,1,266.0,11,4272,0,0.36363636363636365,0.45454545454545453
3,5,83151.0,2012-10-10,93,1,5,9,4,3,65,0,747.0,18,4657,0,0.2777777777777778,0.2222222222222222
